,challenge,sample,similarity
3214,4.0,262.0,0.5726511477927462
2636,3.0,422.0,0.572607773966599
3634,4.0,682.0,0.5725664964231707
3315,4.0,363.0,0.5723638447658687
3091,4.0,139.0,0.5719941102699091
1858,2.0,382.0,0.5719511966130298
1741,2.0,265.0,0.571625688162175
3611,4.0,659.0,0.5716250734308822
2638,3.0,424.0,0.5715430446684886
2253,3.0,39.0,0.5714678144030058
273,0.0,273.0,0.5714570707505409
3497,4.0,545.0,0.5714253203839053
3308,4.0,356.0,0.5712392647146904
1134,1.0,396.0,0.5712237343741602
3552,4.0,600.0,0.5709204853013209
3545,4.0,593.0,0.5705514430360642
774,1.0,36.0,0.5705370352559878
2102,2.0,626.0,0.5705320171756671
450,0.0,450.0,0.5704856505701963
2660,3.0,446.0,0.5704159623100048
3205,4.0,253.0,0.5702729686496145
2956,4.0,4.0,0.5702473005612133
2960,4.0,8.0,0.5700590323213099
3426,4.0,474.0,0.5700246985985733
173,0.0,173.0,0.5696665647945682
3188,4.0,236.0,0.5696609562089574
2285,3.0,71.0,0.5696449757740738
1218,1.0,480.0,0.5696371821083238
1871,2.0,395.0,0.5696238138290972
601,0.0,601.0,0.5694564289644283
399,0.0,399.0,0.5689835660440808
233,0.0,233.0,0.5689828513032071
277,0.0,277.0,0.5689590433743045
875,1.0,137.0,0.5687219383873807
2553,3.0,339.0,0.5685600973230507
3401,4.0,449.0,0.5685474282221951
135,0.0,135.0,0.5685078650849523
437,0.0,437.0,0.5684972501453827
3512,4.0,560.0,0.5682784334660459
2555,3.0,341.0,0.5682321477779296
25,0.0,25.0,0.5682271855709529
278,0.0,278.0,0.5681577569648589
1905,2.0,429.0,0.5681273667984627
3098,4.0,146.0,0.5681092843215756
1055,1.0,317.0,0.5680904428581084
3623,4.0,671.0,0.5679971193432871
3141,4.0,189.0,0.5679915108443004
3563,4.0,611.0,0.5679124351190747
552,0.0,552.0,0.5678399491740298
2203,2.0,727.0,0.5677493658069381
2318,3.0,104.0,0.5675335984131996
412,0.0,412.0,0.5675122057208141
1122,1.0,384.0,0.5674805490470021
856,1.0,118.0,0.5673920387328812
2980,4.0,28.0,0.5672223403880206
2113,2.0,637.0,0.5670896581478014
140,0.0,140.0,0.5670892442293493
382,0.0,382.0,0.567085340617996
366,0.0,366.0,0.5670112831941221
55,0.0,55.0,0.5669551797922894
3676,4.0,724.0,0.5668068184160834
3485,4.0,533.0,0.5665542884052092
3297,4.0,345.0,0.566531809158664
691,0.0,691.0,0.5665227457282188
1291,1.0,553.0,0.5665173866623704
3573,4.0,621.0,0.5664876346518891
621,0.0,621.0,0.5664812253053061
93,0.0,93.0,0.566246602823757
3535,4.0,583.0,0.5661946153664577
3246,4.0,294.0,0.566095020491055
583,0.0,583.0,0.5660928538917701
3105,4.0,153.0,0.5659581398635435
3220,4.0,268.0,0.5658810333438218
305,0.0,305.0,0.5658780450495454
449,0.0,449.0,0.5658270684428287
3047,4.0,95.0,0.5657066688194443
3689,4.0,737.0,0.5653191182671673
2893,3.0,679.0,0.5652538561615024
634,0.0,634.0,0.5651409295429872
2913,3.0,699.0,0.565121461961087
2556,3.0,342.0,0.565050363147476
580,0.0,580.0,0.5650330535271454
1585,2.0,109.0,0.5647974103663241
2858,3.0,644.0,0.5647219804278314
724,0.0,724.0,0.5644636519785685
2593,3.0,379.0,0.5644185482407444
2324,3.0,110.0,0.5643790763692347
1452,1.0,714.0,0.564347851674931
1671,2.0,195.0,0.5642363542185407
3677,4.0,725.0,0.5637356300835972
3531,4.0,579.0,0.5635953575127693
361,0.0,361.0,0.5635350882514526
3392,4.0,440.0,0.5629545563763053
894,1.0,156.0,0.5628273482765176
1950,2.0,474.0,0.562799108222261
1738,2.0,262.0,0.56279388631673
3121,4.0,169.0,0.5627268675116691
1733,2.0,257.0,0.562668804722981
3574,4.0,622.0,0.5626343186307178
596,0.0,596.0,0.5626071710989984
1670,2.0,194.0,0.5625802767026795
2325,3.0,111.0,0.5624808864912212
1362,1.0,624.0,0.5624319830156297
1991,2.0,515.0,0.5624208008128179
3478,4.0,526.0,0.5624066785945708
3033,4.0,81.0,0.5623824016463608
1053,1.0,315.0,0.5622682970807104
2059,2.0,583.0,0.5621885523333442
1393,1.0,655.0,0.5621026144738723
2129,2.0,653.0,0.5619997194018662
3204,4.0,252.0,0.5619821679810894
1206,1.0,468.0,0.5619746599211732
3194,4.0,242.0,0.5618599579179299
213,0.0,213.0,0.5618408580994152
236,0.0,236.0,0.5617773791841192
1842,2.0,366.0,0.5616852541281945
1121,1.0,383.0,0.561616816769295
572,0.0,572.0,0.5614698607211568
541,0.0,541.0,0.5614588592650308
3609,4.0,657.0,0.5614214805311695
180,0.0,180.0,0.5613473563156811
261,0.0,261.0,0.561317095464392
3073,4.0,121.0,0.5612949436079109
1935,2.0,459.0,0.5610527784270128
3568,4.0,616.0,0.5608405046936144
3180,4.0,228.0,0.5604903530529398
2590,3.0,376.0,0.5604150301408412
3479,4.0,527.0,0.5602364671879853
708,0.0,708.0,0.560136854392007
8,0.0,8.0,0.5600644786297954
1957,2.0,481.0,0.5600553673711471
2179,2.0,703.0,0.5596240961454159
1378,1.0,640.0,0.5594957932738371
169,0.0,169.0,0.5594583472509682
945,1.0,207.0,0.5594466085254831
2769,3.0,555.0,0.5594348422781495
3466,4.0,514.0,0.5594139801560281
2449,3.0,235.0,0.559189495287681
514,0.0,514.0,0.5589116966163575
1,0.0,1.0,0.5588534340865706
839,1.0,101.0,0.5585451467295648
614,0.0,614.0,0.5585104255759197
3683,4.0,731.0,0.5583765543218646
3431,4.0,479.0,0.5581217464571784
763,1.0,25.0,0.5580715668706995
2044,2.0,568.0,0.5578810438533355
1212,1.0,474.0,0.5578357133201869
540,0.0,540.0,0.5577520740272122
2975,4.0,23.0,0.5577029403569291
1404,1.0,666.0,0.557692391232614
1458,1.0,720.0,0.5576288450486165
2265,3.0,51.0,0.5575961868131672
2283,3.0,69.0,0.5575173101435204
3385,4.0,433.0,0.5574997989656022
1591,2.0,115.0,0.5574033981112791
2386,3.0,172.0,0.5573492257357455
794,1.0,56.0,0.557277779188443
107,0.0,107.0,0.5571472882436923
3140,4.0,188.0,0.5569736798121202
2163,2.0,687.0,0.5569492012060612
2958,4.0,6.0,0.5568186864460003
2725,3.0,511.0,0.5567469306596057
2153,2.0,677.0,0.5566957900558849
3312,4.0,360.0,0.5564612735932192
3271,4.0,319.0,0.556370300564556
215,0.0,215.0,0.5563692399141417
2965,4.0,13.0,0.5562074539292832
854,1.0,116.0,0.556122913427908
3492,4.0,540.0,0.5560950846248692
1769,2.0,293.0,0.5558359300082933
757,1.0,19.0,0.5557828795002308
1193,1.0,455.0,0.5556284914624305
2041,2.0,565.0,0.5556051272018521
1804,2.0,328.0,0.5553494541612587
3065,4.0,113.0,0.5552634068626889
54,0.0,54.0,0.5549955595015231
172,0.0,172.0,0.5549539361063436
1805,2.0,329.0,0.5549306700243983
2834,3.0,620.0,0.5548364147534833
884,1.0,146.0,0.5547829060031954
662,0.0,662.0,0.5547422866980336
45,0.0,45.0,0.5547314163675094
3318,4.0,366.0,0.5546376389889214
2759,3.0,545.0,0.5546343345277649
3612,4.0,660.0,0.5545782987634741
3233,4.0,281.0,0.5544055711064076
1142,1.0,404.0,0.5543597615640333
512,0.0,512.0,0.554326509758129
291,0.0,291.0,0.5542498040065084
108,0.0,108.0,0.553547040391613
1665,2.0,189.0,0.5534656215558972
84,0.0,84.0,0.5533684994783956
539,0.0,539.0,0.5532582597783723
28,0.0,28.0,0.5532323673588119
1057,1.0,319.0,0.553209507462231
3575,4.0,623.0,0.5531608911510849
2176,2.0,700.0,0.5529596723444535
1530,2.0,54.0,0.552922845010874
2138,2.0,662.0,0.552784287929282
1246,1.0,508.0,0.5526839904091401
654,0.0,654.0,0.552614288657492
906,1.0,168.0,0.5525487810135438
845,1.0,107.0,0.552534608800755
2732,3.0,518.0,0.5522787659143401
3338,4.0,386.0,0.5522406629349406
2006,2.0,530.0,0.5520238356368057
2347,3.0,133.0,0.5519326702105897
1994,2.0,518.0,0.5519054415542212
1085,1.0,347.0,0.5518816477148781
364,0.0,364.0,0.5516836488604149
1885,2.0,409.0,0.5516128732918936
3005,4.0,53.0,0.5513773344729849
3452,4.0,500.0,0.5512151593416705
3416,4.0,464.0,0.5511926924831819
2551,3.0,337.0,0.5508915776611502
1186,1.0,448.0,0.5507520497925142
1203,1.0,465.0,0.5506817823165249
268,0.0,268.0,0.5505110791454141
990,1.0,252.0,0.5504720498354047
1836,2.0,360.0,0.5504333664471912
1867,2.0,391.0,0.5503964713242201
2814,3.0,600.0,0.550335462058917
439,0.0,439.0,0.5501211814798187
79,0.0,79.0,0.5501051415383088
1439,1.0,701.0,0.5500065614774251
1802,2.0,326.0,0.5499503029784257
2977,4.0,25.0,0.549797019719834
1716,2.0,240.0,0.5496841089708002
1052,1.0,314.0,0.5495429858389227
363,0.0,363.0,0.5494404709809917
2702,3.0,488.0,0.5493268268522271
2862,3.0,648.0,0.5492791746812097
199,0.0,199.0,0.5492526348041117
3464,4.0,512.0,0.5490178026885395
2898,3.0,684.0,0.5487104246163177
2149,2.0,673.0,0.5483989940211224
521,0.0,521.0,0.5483690713309313
3601,4.0,649.0,0.5482846821968766
381,0.0,381.0,0.5482560889887513
1976,2.0,500.0,0.5481814190343683
3208,4.0,256.0,0.5480687689817438
3207,4.0,255.0,0.5479710957776549
2321,3.0,107.0,0.5479532262525363
2993,4.0,41.0,0.5477523607446928
271,0.0,271.0,0.5476495718120037
3536,4.0,584.0,0.5474571253879199
59,0.0,59.0,0.5474409039883634
2052,2.0,576.0,0.5474354021614684
2931,3.0,717.0,0.5473421263208917
527,0.0,527.0,0.5473190650166279
92,0.0,92.0,0.54728756898656
949,1.0,211.0,0.5472087871521939
3633,4.0,681.0,0.5469972358128915
504,0.0,504.0,0.5469129197727918
112,0.0,112.0,0.546431051137156
704,0.0,704.0,0.5463781185781146
2983,4.0,31.0,0.5463393980428742
1597,2.0,121.0,0.5461891145590522
31,0.0,31.0,0.5461873452750705
253,0.0,253.0,0.5461415397318133
3277,4.0,325.0,0.5460728432889693
3117,4.0,165.0,0.546034710787101
690,0.0,690.0,0.5459601139210623
970,1.0,232.0,0.5459022628184179
77,0.0,77.0,0.5458260563361792
2083,2.0,607.0,0.5458089694793105
1444,1.0,706.0,0.545798346103189
2378,3.0,164.0,0.5457336108248552
2987,4.0,35.0,0.5456226772508437
1699,2.0,223.0,0.5454885679203255
2191,2.0,715.0,0.5452290157266021
3593,4.0,641.0,0.5450838376075906
3163,4.0,211.0,0.545027910854549
848,1.0,110.0,0.5450205653067624
3489,4.0,537.0,0.5448858361428179
3615,4.0,663.0,0.5447362689274573
2180,2.0,704.0,0.5447313122715762
2897,3.0,683.0,0.5446190605739257
625,0.0,625.0,0.5445530508400502
91,0.0,91.0,0.5444806565831686
2625,3.0,411.0,0.5443826713514721
295,0.0,295.0,0.5442193196219062
2167,2.0,691.0,0.5441165619623941
337,0.0,337.0,0.5438842054082264
2544,3.0,330.0,0.5438617463115125
3111,4.0,159.0,0.5437442071059115
1834,2.0,358.0,0.5437394838423578
473,0.0,473.0,0.5436996454612444
610,0.0,610.0,0.5436789886873673
1808,2.0,332.0,0.5436276968693983
626,0.0,626.0,0.5435632992026658
2579,3.0,365.0,0.5435107493644434
1851,2.0,375.0,0.5434989757378159
1089,1.0,351.0,0.5434132616967517
1253,1.0,515.0,0.5434031751447619
1412,1.0,674.0,0.5433883207702824
1090,1.0,352.0,0.5432094509100953
402,0.0,402.0,0.543079335218734
3383,4.0,431.0,0.5429952009938631
2840,3.0,626.0,0.5429848870895558
2615,3.0,401.0,0.5428407509960319
354,0.0,354.0,0.5428123930147734
411,0.0,411.0,0.5426330385280718
1024,1.0,286.0,0.5426058612032056
3259,4.0,307.0,0.5425898521341358
1124,1.0,386.0,0.5425263377232823
3281,4.0,329.0,0.5424472607354397
1650,2.0,174.0,0.5424432328593368
719,0.0,719.0,0.5422877861091565
1302,1.0,564.0,0.5422861515999422
3642,4.0,690.0,0.5422286103248295
513,0.0,513.0,0.542198602896532
1320,1.0,582.0,0.5420477706173409
3067,4.0,115.0,0.5418664412053859
728,0.0,728.0,0.5418486174366596
2369,3.0,155.0,0.5418234746401968
3258,4.0,306.0,0.5416849205781665
1147,1.0,409.0,0.5416735635904069
3109,4.0,157.0,0.541510162598145
3415,4.0,463.0,0.5415003630153957
3428,4.0,476.0,0.5414816568302451
618,0.0,618.0,0.5410919464666134
417,0.0,417.0,0.5409996581592947
1197,1.0,459.0,0.5408202692277212
42,0.0,42.0,0.5407972708748613
1963,2.0,487.0,0.5406611419808597
80,0.0,80.0,0.5405956708160343
1335,1.0,597.0,0.5405441109260353
2886,3.0,672.0,0.5404387133515406
1467,1.0,729.0,0.5402210286250166
483,0.0,483.0,0.5400834744516636
3199,4.0,247.0,0.5399414884959404
3332,4.0,380.0,0.5398761038476233
783,1.0,45.0,0.5398498832378508
2235,3.0,21.0,0.5397083719518122
2724,3.0,510.0,0.5396779509100121
2170,2.0,694.0,0.5396726752662759
2488,3.0,274.0,0.539534402368394
1803,2.0,327.0,0.5395157163190336
1039,1.0,301.0,0.5394076962390518
1651,2.0,175.0,0.5393979627340372
718,0.0,718.0,0.5393050780526194
2328,3.0,114.0,0.539198125075215
3029,4.0,77.0,0.5391254552626195
2184,2.0,708.0,0.5390232935343116
3388,4.0,436.0,0.5388642388531348
1860,2.0,384.0,0.5388392963371788
905,1.0,167.0,0.5388062660541045
2014,2.0,538.0,0.5387705232616109
258,0.0,258.0,0.5387196067219554
50,0.0,50.0,0.5385672005334653
1118,1.0,380.0,0.5385652255141384
1128,1.0,390.0,0.5383718079653717
351,0.0,351.0,0.5383516024959507
1100,1.0,362.0,0.5383236281950375
1316,1.0,578.0,0.538193268649305
2272,3.0,58.0,0.5378334574790883
406,0.0,406.0,0.537769189828793
560,0.0,560.0,0.5376889778348146
1855,2.0,379.0,0.5376350823178194
2455,3.0,241.0,0.5375968403823275
947,1.0,209.0,0.5375266485301531
1760,2.0,284.0,0.5373166390061596
252,0.0,252.0,0.5372949933039805
3230,4.0,278.0,0.5372172834373362
3176,4.0,224.0,0.5371807820455492
2078,2.0,602.0,0.5370917515336426
1360,1.0,622.0,0.5368686411815383
1150,1.0,412.0,0.536706003365068
663,0.0,663.0,0.5366625547423343
1653,2.0,177.0,0.5366612627272497
3185,4.0,233.0,0.5364032412417793
3299,4.0,347.0,0.5364008196370841
1339,1.0,601.0,0.5363961780448239
3445,4.0,493.0,0.5362979396432871
3160,4.0,208.0,0.5361175313587877
716,0.0,716.0,0.5358474184270099
1626,2.0,150.0,0.5358350372652027
3324,4.0,372.0,0.53567743673531
805,1.0,67.0,0.5356606788522448
1880,2.0,404.0,0.5354557095690253
1478,2.0,2.0,0.5354533069458176
1523,2.0,47.0,0.5354437645964173
2451,3.0,237.0,0.5354228711654699
1083,1.0,345.0,0.5353999261416348
2289,3.0,75.0,0.535213667401306
1996,2.0,520.0,0.5349025734959694
326,0.0,326.0,0.534899475172944
1920,2.0,444.0,0.53444908718662
1594,2.0,118.0,0.5343515023761126
3235,4.0,283.0,0.5342719823650193
2549,3.0,335.0,0.5342545564039466
1177,1.0,439.0,0.5342543191676297
32,0.0,32.0,0.5341703140877824
3567,4.0,615.0,0.5339159736264315
369,0.0,369.0,0.5336687854403613
928,1.0,190.0,0.5336630070707945
3421,4.0,469.0,0.5335906174063547
3310,4.0,358.0,0.533541550823275
558,0.0,558.0,0.5335133843668427
1061,1.0,323.0,0.5334328164174956
998,1.0,260.0,0.5334286173380342
2689,3.0,475.0,0.5333924381334926
3460,4.0,508.0,0.5333487895692643
2842,3.0,628.0,0.5332128379171663
930,1.0,192.0,0.5331581320141103
2131,2.0,655.0,0.533047288635512
636,0.0,636.0,0.5330430898243419
3092,4.0,140.0,0.5329808240907256
280,0.0,280.0,0.5326906876128127
761,1.0,23.0,0.5326362875795252
735,0.0,735.0,0.5325201315249263
1847,2.0,371.0,0.5323791549453492
1107,1.0,369.0,0.5323718262968293
1820,2.0,344.0,0.5323156469837195
1704,2.0,228.0,0.5322693937697692
440,0.0,440.0,0.5322560578329492
2407,3.0,193.0,0.5320707580247668
579,0.0,579.0,0.5316807011181174
1096,1.0,358.0,0.5316104006461126
94,0.0,94.0,0.531609505868058
3524,4.0,572.0,0.5315883194506165
797,1.0,59.0,0.531481636511399
3400,4.0,448.0,0.5312120915390124
1377,1.0,639.0,0.5311816336274134
1869,2.0,393.0,0.5311675939656152
1546,2.0,70.0,0.53098298779637
3340,4.0,388.0,0.5306250695780705
283,0.0,283.0,0.5305725083168693
60,0.0,60.0,0.5305621420791545
3490,4.0,538.0,0.530489136106529
739,1.0,1.0,0.5304254205303035
1681,2.0,205.0,0.530279244613963
656,0.0,656.0,0.5302522113015078
3472,4.0,520.0,0.5301084439722764
1379,1.0,641.0,0.5300291474333799
2082,2.0,606.0,0.5299188504341564
822,1.0,84.0,0.5299174779334642
1318,1.0,580.0,0.5297210300167257
131,0.0,131.0,0.5297104425361346
3269,4.0,317.0,0.5293671559754335
330,0.0,330.0,0.5293627497735178
1374,1.0,636.0,0.5292686146673187
3577,4.0,625.0,0.529264113364685
3345,4.0,393.0,0.5286505491935184
882,1.0,144.0,0.5285940887831372
528,0.0,528.0,0.5285561477000577
3178,4.0,226.0,0.528414376759268
1479,2.0,3.0,0.5280186986263479
976,1.0,238.0,0.5279865310308085
3610,4.0,658.0,0.5278422912706153
1519,2.0,43.0,0.5277581892988682
3108,4.0,156.0,0.5276204324263504
1676,2.0,200.0,0.5276083665343881
1985,2.0,509.0,0.5275911156039452
3381,4.0,429.0,0.5274108285838504
1667,2.0,191.0,0.5274006016134415
2910,3.0,696.0,0.527277186769849
638,0.0,638.0,0.5271626365275238
556,0.0,556.0,0.5271533234848168
889,1.0,151.0,0.5270978528094806
1104,1.0,366.0,0.5268599597186597
2720,3.0,506.0,0.526711705056112
823,1.0,85.0,0.5266022993347743
2909,3.0,695.0,0.5265384495505215
1144,1.0,406.0,0.5264976810680894
1577,2.0,101.0,0.5260787365363274
174,0.0,174.0,0.5260731205781551
1376,1.0,638.0,0.5259568683015199
3114,4.0,162.0,0.5258811870258859
1894,2.0,418.0,0.5257060924056038
1912,2.0,436.0,0.5256963539917204
1643,2.0,167.0,0.5253645800503736
1035,1.0,297.0,0.5252746238582877
1243,1.0,505.0,0.5252022221875492
3242,4.0,290.0,0.5249512173068398
1899,2.0,423.0,0.5248811052753629
3576,4.0,624.0,0.5248458701075043
3626,4.0,674.0,0.5247657258763443
3241,4.0,289.0,0.5247048323700766
1719,2.0,243.0,0.5246945926623522
1613,2.0,137.0,0.5246218279373756
3203,4.0,251.0,0.5246016056546252
2721,3.0,507.0,0.5242058254082764
1765,2.0,289.0,0.5241376576160062
670,0.0,670.0,0.5240830212157646
3555,4.0,603.0,0.5240826090653952
1892,2.0,416.0,0.5240579395065129
2982,4.0,30.0,0.5238334012451358
1307,1.0,569.0,0.5237896093477913
1092,1.0,354.0,0.5237035066098199
3333,4.0,381.0,0.5236635857435555
3044,4.0,92.0,0.5236393161697719
616,0.0,616.0,0.5236325747622715
1456,1.0,718.0,0.5236240970678805
3334,4.0,382.0,0.523510089708056
833,1.0,95.0,0.5233251851512026
1708,2.0,232.0,0.5231665840210763
1408,1.0,670.0,0.5231473421759922
1939,2.0,463.0,0.5228090332908818
3558,4.0,606.0,0.5227087056141535
1660,2.0,184.0,0.5226531669768308
2162,2.0,686.0,0.52257830694572
985,1.0,247.0,0.522428942884306
545,0.0,545.0,0.5224090849567071
1825,2.0,349.0,0.5222890980837694
542,0.0,542.0,0.5222866982272011
1343,1.0,605.0,0.5222533949577466
954,1.0,216.0,0.5222009586760955
1781,2.0,305.0,0.5221994349776032
127,0.0,127.0,0.5221910744143248
3468,4.0,516.0,0.5221734000411471
1250,1.0,512.0,0.5221446889068714
3662,4.0,710.0,0.5220249398648024
3268,4.0,316.0,0.5220007877990785
1252,1.0,514.0,0.521982334776216
267,0.0,267.0,0.5219630717030905
3635,4.0,683.0,0.5217036604143034
316,0.0,316.0,0.5216876432153623
543,0.0,543.0,0.5216511473122928
165,0.0,165.0,0.5215771573381393
1509,2.0,33.0,0.5215239373334324
3012,4.0,60.0,0.5214832347435717
3685,4.0,733.0,0.5214667807501908
3206,4.0,254.0,0.5214152939251775
251,0.0,251.0,0.5214000587592388
1003,1.0,265.0,0.5213125772117589
1898,2.0,422.0,0.5212268851407491
741,1.0,3.0,0.521051146305852
1285,1.0,547.0,0.5208499081181086
1839,2.0,363.0,0.5207789821894848
463,0.0,463.0,0.5207496885281887
1448,1.0,710.0,0.5207202723509123
454,0.0,454.0,0.5206217843001812
3369,4.0,417.0,0.5205982031101888
1158,1.0,420.0,0.5205631902694378
1756,2.0,280.0,0.5203663879295176
3184,4.0,232.0,0.5203135962982167
2692,3.0,478.0,0.5202436943951865
2822,3.0,608.0,0.5199562703612387
1659,2.0,183.0,0.5199548173067161
2656,3.0,442.0,0.5198705799123332
130,0.0,130.0,0.5197715647244885
3606,4.0,654.0,0.5196977586941178
3084,4.0,132.0,0.5196906688041047
770,1.0,32.0,0.5196199576047096
1183,1.0,445.0,0.5195769608442904
1568,2.0,92.0,0.5194919027756172
89,0.0,89.0,0.5194471633058212
1175,1.0,437.0,0.5189872771629291
1305,1.0,567.0,0.5189197722547974
1321,1.0,583.0,0.518863554740943
1981,2.0,505.0,0.5188327375543547
1340,1.0,602.0,0.51871929736369
1162,1.0,424.0,0.518684600559682
2216,3.0,2.0,0.5185636346124909
2978,4.0,26.0,0.5184945321104374
2995,4.0,43.0,0.5184473367442092
2028,2.0,552.0,0.5183679454051918
294,0.0,294.0,0.5181924903992108
3132,4.0,180.0,0.518192149197522
1488,2.0,12.0,0.5181875827416765
3014,4.0,62.0,0.5181573492044006
3113,4.0,161.0,0.5181131206462354
838,1.0,100.0,0.518079004892358
709,0.0,709.0,0.5180095101386807
2971,4.0,19.0,0.5176561171089898
2130,2.0,654.0,0.5176215043879812
2097,2.0,621.0,0.5175405765320288
3622,4.0,670.0,0.5175154547735962
686,0.0,686.0,0.5174760426484287
2007,2.0,531.0,0.517135432038417
915,1.0,177.0,0.5171041308635308
3082,4.0,130.0,0.5170114165584354
3417,4.0,465.0,0.5169531518897711
2214,3.0,0.0,0.5168931862812339
1429,1.0,691.0,0.5168336848018171
2333,3.0,119.0,0.516720637199954
2197,2.0,721.0,0.51670532775887
565,0.0,565.0,0.5164196659944025
3411,4.0,459.0,0.5162574487618314
419,0.0,419.0,0.5162290843657538
29,0.0,29.0,0.5161835462788388
2690,3.0,476.0,0.5161343005755521
1129,1.0,391.0,0.5161245513265184
1637,2.0,161.0,0.5159127934140234
1903,2.0,427.0,0.5158959842904981
1700,2.0,224.0,0.5158795300671698
598,0.0,598.0,0.5158314469170434
2979,4.0,27.0,0.5155609774273799
227,0.0,227.0,0.5154275608169537
2420,3.0,206.0,0.5152323394967385
469,0.0,469.0,0.5150319484093057
224,0.0,224.0,0.5146303180183114
2092,2.0,616.0,0.5146182364299373
1449,1.0,711.0,0.5144967583892716
1611,2.0,135.0,0.5144966148147813
1327,1.0,589.0,0.5143571496329685
2518,3.0,304.0,0.5142814818842105
1465,1.0,727.0,0.5142031088839437
2147,2.0,671.0,0.5141416258954293
1890,2.0,414.0,0.5140832517846674
2991,4.0,39.0,0.5139791028718508
487,0.0,487.0,0.5139607502596936
3143,4.0,191.0,0.5139527978576028
1228,1.0,490.0,0.5138967359532179
2937,3.0,723.0,0.5138041762771945
1634,2.0,158.0,0.5137905942973344
1314,1.0,576.0,0.5135859276161522
1242,1.0,504.0,0.5135700757157585
56,0.0,56.0,0.5135346973154689
1721,2.0,245.0,0.5134436014468734
577,0.0,577.0,0.5132042843765744
3202,4.0,250.0,0.5130112007132587
114,0.0,114.0,0.512959752148511
808,1.0,70.0,0.512922204486318
1521,2.0,45.0,0.5128906510609397
929,1.0,191.0,0.5127313821087285
2639,3.0,425.0,0.5123469505969563
1835,2.0,359.0,0.5123450008832987
2029,2.0,553.0,0.5123274331418305
927,1.0,189.0,0.5120885190075829
2312,3.0,98.0,0.5118713048905013
1817,2.0,341.0,0.5117467433002278
3260,4.0,308.0,0.5117155414789756
955,1.0,217.0,0.5116627204881379
52,0.0,52.0,0.511639546415508
1630,2.0,154.0,0.511478008697171
3146,4.0,194.0,0.5114752535791409
3339,4.0,387.0,0.5114311482367875
1877,2.0,401.0,0.5114200988139351
760,1.0,22.0,0.5113314403463434
3147,4.0,195.0,0.5113039899621258
1475,1.0,737.0,0.5112823112281228
665,0.0,665.0,0.5112465154600814
3213,4.0,261.0,0.5111616487899703
1397,1.0,659.0,0.5111173118151275
2126,2.0,650.0,0.5108439432011954
1146,1.0,408.0,0.5107522695821278
3064,4.0,112.0,0.5106200816924319
766,1.0,28.0,0.5105951627450532
920,1.0,182.0,0.5103435205834849
2557,3.0,343.0,0.5102771230257556
1045,1.0,307.0,0.5102513283747909
2154,2.0,678.0,0.5101680890672935
1685,2.0,209.0,0.5100408526610022
2919,3.0,705.0,0.5097591852856316
240,0.0,240.0,0.5097415748049499
3166,4.0,214.0,0.5096849987705213
3559,4.0,607.0,0.5095407670791087
3249,4.0,297.0,0.5094796448676621
1361,1.0,623.0,0.5094665995411801
1199,1.0,461.0,0.5092709574952485
1221,1.0,483.0,0.5092201670746046
134,0.0,134.0,0.5091953667708685
3068,4.0,116.0,0.5091946777080154
274,0.0,274.0,0.5091500889624117
470,0.0,470.0,0.5091303977663292
870,1.0,132.0,0.5087313291674995
1182,1.0,444.0,0.5087023745227082
3495,4.0,543.0,0.5086800156306689
886,1.0,148.0,0.5084314898134297
390,0.0,390.0,0.5083175608089457
478,0.0,478.0,0.5082613359645478
831,1.0,93.0,0.5082323009465476
2567,3.0,353.0,0.5080789467496215
1004,1.0,266.0,0.5080110495010135
2151,2.0,675.0,0.5080031092898928
526,0.0,526.0,0.5077195731679658
1961,2.0,485.0,0.5075784146575866
633,0.0,633.0,0.5075447910147732
1821,2.0,345.0,0.5075263219734854
3602,4.0,650.0,0.5071960369356939
2550,3.0,336.0,0.5070873979162216
1355,1.0,617.0,0.506928448192498
1904,2.0,428.0,0.506692642685349
895,1.0,157.0,0.506646779954918
2785,3.0,571.0,0.506576954784495
3461,4.0,509.0,0.50640013595376
1736,2.0,260.0,0.506276027962938
3003,4.0,51.0,0.5061576136743856
2777,3.0,563.0,0.5060746932485345
859,1.0,121.0,0.5059026214264747
441,0.0,441.0,0.5058786377214153
1854,2.0,378.0,0.5056616174583215
3298,4.0,346.0,0.5055566407531731
1556,2.0,80.0,0.5054690402661973
1447,1.0,709.0,0.5054683809242937
3046,4.0,94.0,0.5053549558541874
883,1.0,145.0,0.5051040687033747
1846,2.0,370.0,0.5049583714396563
999,1.0,261.0,0.504919930536438
1477,2.0,1.0,0.5048197017896071
208,0.0,208.0,0.5045899563823735
1581,2.0,105.0,0.5045719845549547
190,0.0,190.0,0.5044330048754974
3480,4.0,528.0,0.5043639783592101
562,0.0,562.0,0.5041635480379303
2133,2.0,657.0,0.5041414319262617
1849,2.0,373.0,0.5039975092795269
3582,4.0,630.0,0.5039163498086588
3212,4.0,260.0,0.5037754837568443
497,0.0,497.0,0.5036904162294599
1354,1.0,616.0,0.5036745894868152
711,0.0,711.0,0.5036287132356034
518,0.0,518.0,0.5035337908156344
1001,1.0,263.0,0.503491346875025
647,0.0,647.0,0.503157648294869
2310,3.0,96.0,0.5029639365027987
764,1.0,26.0,0.5028875346108271
2457,3.0,243.0,0.5027697521012685
243,0.0,243.0,0.5026584737054596
748,1.0,10.0,0.5024793996779592
773,1.0,35.0,0.5022912378540475
